股票代码,股票名称,买入信号,评分,图表路径
300625,三雄极光,"MACD金叉形成; KDJ金叉; 放量上涨: 量比1.55, 涨幅1.17%",45,results/300625_三雄极光_analysis.png
300626,华瑞股份,"放量上涨: 量比3.15, 涨幅8.84%; 突破20日前高",30,results/300626_华瑞股份_analysis.png
300637,扬帆新材,RSI值为39.96，处于低位回升阶段; KDJ低位金叉,30,results/300637_扬帆新材_analysis.png
300643,万通智控,"RSI值为43.57，处于低位回升阶段; 放量上涨: 量比3.00, 涨幅5.46%",30,results/300643_万通智控_analysis.png
300649,杭州园林,RSI值为43.89，处于低位回升阶段; MACD金叉形成,35,results/300649_杭州园林_analysis.png
300650,太龙股份,"KDJ低位金叉; 放量上涨: 量比1.84, 涨幅5.41%",30,results/300650_太龙股份_analysis.png
300651,金陵体育,RSI值为48.67，处于低位回升阶段; MACD金叉形成,35,results/300651_金陵体育_analysis.png
300654,世纪天鸿,"RSI值为44.59，处于低位回升阶段; KDJ金叉; 放量上涨: 量比1.74, 涨幅1.44%",40,results/300654_世纪天鸿_analysis.png
300671,富满微,"RSI值为33.39，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.84, 涨幅1.91%",45,results/300671_富满微_analysis.png
300675,建科院,"放量上涨: 量比2.90, 涨幅5.43%; 突破20日前高",30,results/300675_建科院_analysis.png
300676,华大基因,RSI值为36.96，处于低位回升阶段; KDJ低位金叉,30,results/300676_华大基因_analysis.png
300679,电连技术,"RSI值为34.00，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.81, 涨幅5.55%",45,results/300679_电连技术_analysis.png
300681,英搏尔,RSI值为49.73，处于低位回升阶段; MACD金叉形成,35,results/300681_英搏尔_analysis.png
300689,澄天伟业,RSI值为40.65，处于低位回升阶段; KDJ低位金叉,30,results/300689_澄天伟业_analysis.png
300694,蠡湖股份,RSI值为42.22，处于低位回升阶段; MACD金叉形成,35,results/300694_蠡湖股份_analysis.png
300703,创源股份,RSI值为40.85，处于低位回升阶段; KDJ低位金叉,30,results/300703_创源股份_analysis.png
300708,聚灿光电,"放量上涨: 量比1.99, 涨幅4.13%; 突破20日前高",30,results/300708_聚灿光电_analysis.png
300709,精研科技,RSI值为33.07，处于低位回升阶段; KDJ低位金叉,30,results/300709_精研科技_analysis.png
300711,广哈通信,RSI值为34.68，处于低位回升阶段; MACD金叉形成,35,results/300711_广哈通信_analysis.png
300718,长盛轴承,"RSI值为42.29，处于低位回升阶段; 放量上涨: 量比2.14, 涨幅3.58%",30,results/300718_长盛轴承_analysis.png
300720,海川智能,"RSI值为38.26，处于低位回升阶段; 放量上涨: 量比1.65, 涨幅3.44%",30,results/300720_海川智能_analysis.png
300721,怡达股份,RSI值为47.54，处于低位回升阶段; MACD金叉形成; KDJ低位金叉,50,results/300721_怡达股份_analysis.png
300723,一品红,"RSI值为45.36，处于低位回升阶段; MACD金叉形成; 放量上涨: 量比1.60, 涨幅6.28%",50,results/300723_一品红_analysis.png
300737,科顺股份,"RSI值为47.14，处于低位回升阶段; 放量上涨: 量比1.77, 涨幅0.39%",30,results/300737_科顺股份_analysis.png
300750,宁德时代,RSI值为47.78，处于低位回升阶段; KDJ低位金叉,30,results/300750_宁德时代_analysis.png
300773,拉卡拉,RSI值为48.67，处于低位回升阶段; KDJ低位金叉,30,results/300773_拉卡拉_analysis.png
300779,惠城环保,RSI值为47.63，处于低位回升阶段; MACD金叉形成,35,results/300779_惠城环保_analysis.png
